"Export for HP:0002086"
"Disease id","Disease name"
"OMIM:601808","CHROMOSOME 18Q DELETION SYNDROME"
"OMIM:601160","LISSENCEPHALY TYPE III AND BONE DYSPLASIA"
"ORPHA:508","Leprechaunism"
"ORPHA:2554","Ear-patella-short stature syndrome"
"OMIM:263520","SHORT-RIB THORACIC DYSPLASIA 6 WITH OR WITHOUT POLYDACTYLY"
"ORPHA:69077","Rhabdoid tumor"
"OMIM:613124","HYDROPS FETALIS, NONIMMUNE, WITH GRACILE BONES AND DYSMORPHIC FEATURES"
"OMIM:300770","SURFACTANT METABOLISM DYSFUNCTION, PULMONARY, 4"
"OMIM:612336","THROMBOPHILIA, HEREDITARY, DUE TO PROTEIN S DEFICIENCY, AUTOSOMAL"
"ORPHA:2169","Methylcobalamin deficiency type cblE"
"ORPHA:440354","Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome"
"OMIM:608629","JOUBERT SYNDROME 3"
"OMIM:616716","RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 5"
"OMIM:208900","ATAXIA-TELANGIECTASIA"
"OMIM:614114","MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2"
"ORPHA:1267","Botulism"
"ORPHA:61","Alpha-mannosidosis"
"OMIM:156550","KNIEST DYSPLASIA"
"ORPHA:158003","Xanthoma disseminatum"
"ORPHA:90035","Paroxysmal cold hemoglobinuria"
"OMIM:617194","LETHAL CONGENITAL CONTRACTURE SYNDROME 11"
"ORPHA:2879","Phocomelia, Schinzel type"
"OMIM:255320","MINICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA"
"ORPHA:122","Birt-Hogg-Dubé syndrome"
"ORPHA:974","Adams-Oliver syndrome"
"ORPHA:238329","Severe X-linked mitochondrial encephalomyopathy"
"ORPHA:97287","Bronchial endocrine tumor"
"OMIM:615352","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 14"
"OMIM:243910","ARIMA SYNDROME"
"ORPHA:2255","Pancreatic hypoplasia-diabetes-congenital heart disease syndrome"
"OMIM:107650","APNEA, OBSTRUCTIVE SLEEP"
"ORPHA:2059","Fryns syndrome"
"OMIM:263200","POLYCYSTIC KIDNEY DISEASE, AUTOSOMAL RECESSIVE"
"ORPHA:556","Malakoplakia"
"ORPHA:2145","Craniosynostosis, Herrmann-Opitz type"
"OMIM:615500","CILIARY DYSKINESIA, PRIMARY, 26"
"OMIM:265150","PULMONARY ATRESIA WITH INTACT VENTRICULAR SEPTUM"
"OMIM:601462","MYASTHENIC SYNDROME, CONGENITAL, SLOW-CHANNEL"
"OMIM:265100","PULMONARY ALVEOLAR MICROLITHIASIS"
"ORPHA:232","Sickle cell anemia"
"OMIM:608836","CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LETHAL NEONATAL"
"ORPHA:87876","Sialidosis type 2"
"OMIM:616784","JOUBERT SYNDROME 26"
"OMIM:245050","SUCCINYL-COA:3-OXOACID COA TRANSFERASE DEFICIENCY"
"ORPHA:335","Congenital fibrinogen deficiency"
"OMIM:608809","LEUKOENCEPHALOPATHY, ARTHRITIS, COLITIS, AND HYPOGAMMAGLOBULINEMA"
"OMIM:256000","LEIGH SYNDROME"
"OMIM:278000","LYSOSOMAL ACID LIPASE DEFICIENCY"
"ORPHA:280","Wolf-Hirschhorn syndrome"
"ORPHA:705","Pendred syndrome"
"OMIM:616005","IMMUNODEFICIENCY 36"
"ORPHA:1006","Alopecia antibody deficiency"
"OMIM:606963","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"ORPHA:264450","Trisomy 8p"
"OMIM:614857","METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, CBLJ TYPE"
"ORPHA:91387","Familial thoracic aortic aneurysm and aortic dissection"
"OMIM:248700","MARDEN-WALKER SYNDROME"
"OMIM:615474","PRIMARY ALDOSTERONISM, SEIZURES, AND NEUROLOGIC ABNORMALITIES"
"ORPHA:97230","Solar urticaria"
"ORPHA:1046","Lethal hemolytic anemia-genital anomalies syndrome"
"ORPHA:2728","Blepharophimosis-intellectual disability syndrome, Ohdo type"
"OMIM:615451","CILIARY DYSKINESIA, PRIMARY, 23"
"ORPHA:2444","Congenital pulmonary airway malformation"
"OMIM:616875","CEREBELLAR ATROPHY, VISUAL IMPAIRMENT, AND PSYCHOMOTOR RETARDATION"
"ORPHA:50918","Kikuchi-Fujimoto disease"
"ORPHA:1486","Lethal congenital contracture syndrome type 1"
"OMIM:615214","AGAMMAGLOBULINEMIA 7, AUTOSOMAL RECESSIVE"
"OMIM:255100","LIPID STORAGE MYOPATHY DUE TO FLAVIN ADENINE DINUCLEOTIDE SYNTHETASE DEFICIENCY"
"OMIM:613153","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 5"
"ORPHA:439218","KCNQ2-related epileptic encephalopathy"
"OMIM:230900","GAUCHER DISEASE, TYPE II"
"OMIM:613071","BRONCHIECTASIS WITH OR WITHOUT ELEVATED SWEAT CHLORIDE 3"
"OMIM:610978","CHOREOATHETOSIS, HYPOTHYROIDISM, AND NEONATAL RESPIRATORY DISTRESSCHOREOATHETOSIS AND CONGENITAL HYPOTHYROIDISM, INCLUDED"
"OMIM:219600","CYSTIC DISEASE OF LUNG"
"OMIM:617301","GLYCINE ENCEPHALOPATHY WITH NORMAL SERUM GLYCINE"
"OMIM:190350","TRICHORHINOPHALANGEAL SYNDROME, TYPE I"
"ORPHA:90340","Blau syndrome"
"OMIM:616896","MITOCHONDRIAL DNA DEPLETION SYNDROME 14"
"ORPHA:1034","Amniotic bands"
"ORPHA:763","Pycnodysostosis"
"OMIM:192350","VATER ASSOCIATIONVACTERL ASSOCIATION, INCLUDED"
"ORPHA:98896","Duchenne muscular dystrophy"
"OMIM:617404","MUSCULAR DYSTROPHY, CONGENITAL, WITH CATARACTS AND INTELLECTUAL DISABILITY"
"ORPHA:171839","Craniosynostosis-hydrocephalus-Arnold-Chiari malformation type I-radioulnar synostosis syndrome"
"ORPHA:99776","Mosaic trisomy 9"
"OMIM:614582","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 9"
"OMIM:615343","PULMONARY HYPERTENSION, PRIMARY, 3"
"ORPHA:1358","Carey-Fineman-Ziter syndrome"
"ORPHA:209","Cutis laxa"
"OMIM:616371","PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 4"
"OMIM:612561","DIAMOND-BLACKFAN ANEMIA 6"
"OMIM:608106","IMMUNODEFICIENCY WITH HYPER-IgM, TYPE 5"
"OMIM:615636","JOUBERT SYNDROME 21"
"ORPHA:90033","Autoimmune hemolytic anemia, warm type"
"ORPHA:157850","Pantothenate kinase-associated neurodegeneration"
"ORPHA:596","X-linked centronuclear myopathy"
"OMIM:607552","MINICORE MYOPATHY, ANTENATAL ONSET, WITH ARTHROGRYPOSIS"
"OMIM:616022","NEUTROPENIA, SEVERE CONGENITAL, 6, AUTOSOMAL RECESSIVE"
"ORPHA:2905","POEMS syndrome"
"ORPHA:1596","Distal monosomy 15q"
"ORPHA:2637","Microcephalic osteodysplastic primordial dwarfism type II"
"OMIM:139210","MYHRE SYNDROME"
"ORPHA:100026","Gamma-heavy chain disease"
"ORPHA:289","Ellis Van Creveld syndrome"
"ORPHA:1052","Mosaic variegated aneuploidy syndrome"
"ORPHA:108","Babesiosis"
"ORPHA:474","Jeune syndrome"
"OMIM:270400","SMITH-LEMLI-OPITZ SYNDROME"
"OMIM:261740","GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL"
"OMIM:614941","ECTODERMAL DYSPLASIA 11B, HYPOHIDROTIC/HAIR/TOOTH TYPE, AUTOSOMAL RECESSIVE"
"ORPHA:93271","Short rib-polydactyly syndrome, Verma-Naumoff type"
"ORPHA:391","Classic Hodgkin lymphoma"
"ORPHA:718","Isolated Pierre Robin syndrome"
"ORPHA:139406","Encephalopathy due to prosaposin deficiency"
"OMIM:607598","LETHAL CONGENITAL CONTRACTURE SYNDROME 2"
"ORPHA:3347","Mounier-Kühn syndrome"
"ORPHA:77259","Gaucher disease type 1"
"ORPHA:88621","Ichthyosis-prematurity syndrome"
"ORPHA:99330","49,XYYYY syndrome"
"OMIM:259775","RAINE SYNDROME"
"OMIM:615368","LETHAL CONGENITAL CONTRACTURE SYNDROME 5"
"OMIM:201475","ACYL-COA DEHYDROGENASE, VERY LONG-CHAIN, DEFICIENCY OF"
"OMIM:208530","RIGHT ATRIAL ISOMERISM"
"OMIM:250900","METHIONINE MALABSORPTION SYNDROME"
"OMIM:252900","MUCOPOLYSACCHARIDOSIS TYPE IIIA"
"OMIM:610655","TELANGIECTASIA, HEREDITARY HEMORRHAGIC, TYPE 4"
"OMIM:150250","LARSEN SYNDROME"
"OMIM:209900","BARDET-BIEDL SYNDROME 1"
"OMIM:300673","ENCEPHALOPATHY, NEONATAL SEVERE, DUE TO MECP2 MUTATIONS"
"OMIM:313420","SPONDYLOMETAPHYSEAL DYSPLASIA, X-LINKED"
"OMIM:300260","LUBS X-LINKED MENTAL RETARDATION SYNDROME"
"OMIM:219000","FRASER SYNDROME"
"OMIM:614470","RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER"
"OMIM:210900","BLOOM SYNDROME"
"ORPHA:90036","Mixed-type autoimmune hemolytic anemia"
"OMIM:616470","ULLRICH CONGENITAL MUSCULAR DYSTROPHY 2"
"ORPHA:252183","Neurofibroma"
"ORPHA:429","Hypochondroplasia"
"OMIM:604801","MUSCULAR DYSTROPHY, CONGENITAL, 1B"
"ORPHA:100050","Hereditary angioedema type 1"
"OMIM:615934","STING-ASSOCIATED VASCULOPATHY, INFANTILE-ONSET"
"ORPHA:263297","Glycogen storage disease with severe cardiomyopathy due to glycogenin deficiency"
"ORPHA:33226","Waldenström macroglobulinemia"
"ORPHA:1555","Cutis gyrata-acanthosis nigricans-craniosynostosis syndrome"
"ORPHA:90652","Otopalatodigital syndrome type 2"
"OMIM:612284","MECKEL SYNDROME, TYPE 6"
"ORPHA:98375","Autoimmune hemolytic anemia"
"OMIM:266100","EPILEPSY, PYRIDOXINE-DEPENDENT"
"OMIM:617087","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, AUTOSOMAL RECESSIVE, TYPE 2A2B"
"OMIM:273395","TETRAAMELIA, AUTOSOMAL RECESSIVE"
"OMIM:228000","FARBER LIPOGRANULOMATOSIS"
"ORPHA:98292","Mastocytosis"
"OMIM:301000","WISKOTT-ALDRICH SYNDROME"
"ORPHA:99868","Thymic carcinoma"
"ORPHA:79","Congenital alpha2-antiplasmin deficiency"
"OMIM:312612","RETINITIS PIGMENTOSA 6"
"ORPHA:363400","Severe neurodegenerative syndrome with lipodystrophy"
"OMIM:305000","DYSKERATOSIS CONGENITA, X-LINKED"
"ORPHA:1867","Bullous dystrophy, macular type"
"OMIM:617050","HERMANSKY-PUDLAK SYNDROME 10"
"ORPHA:1427","Otospondylomegaepiphyseal dysplasia"
"ORPHA:330001","Wild type ATTR amyloidosis"
"ORPHA:2712","Oculofaciocardiodental syndrome"
"OMIM:208150","FETAL AKINESIA DEFORMATION SEQUENCE"
"OMIM:609945","BRACHYPHALANGY, POLYDACTYLY, AND TIBIAL APLASIA/HYPOPLASIA"
"OMIM:300755","AGAMMAGLOBULINEMIA, X-LINKED"
"OMIM:611521","IMMUNODEFICIENCY 35"
"OMIM:615512","TRIOSEPHOSPHATE ISOMERASE DEFICIENCY"
"OMIM:615503","SHORT-RIB THORACIC DYSPLASIA 8 WITH OR WITHOUT POLYDACTYLY"
"ORPHA:364","Glycogen storage disease due to glucose-6-phosphatase deficiency"
"ORPHA:742","Prolidase deficiency"
"ORPHA:722","Hypoplasminogenemia"
"OMIM:137050","GAMMA-A-GLOBULIN, DEFECT IN ASSEMBLY OF"
"ORPHA:2309","Pachyonychia congenita"
"OMIM:614462","HYPERGLYCINEMIA, LACTIC ACIDOSIS, AND SEIZURES"
"OMIM:269860","SHORT-RIB THORACIC DYSPLASIA 12"
"OMIM:300855","OGDEN SYNDROME"
"OMIM:225400","EHLERS-DANLOS SYNDROME, TYPE VI"
"ORPHA:2111","Cystic hamartoma of lung and kidney"
"OMIM:208081","ARTHROGRYPOSIS, DISTAL, WITH MENTAL RETARDATION AND CHARACTERISTICFACIES"
"OMIM:217100","CONSTRICTING BANDS, CONGENITAL"
"OMIM:207950","CHIARI MALFORMATION TYPE II"
"ORPHA:391487","Autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome"
"ORPHA:90363","Secondary intestinal lymphangiectasia"
"OMIM:616100","AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE V"
"ORPHA:99872","Hashimoto-Pritzker syndrome"
"OMIM:609029","EMANUEL SYNDROME"
"OMIM:615592","IMMUNODEFICIENCY 15"
"ORPHA:2836","PEHO syndrome"
"OMIM:151623","LI-FRAUMENI SYNDROME 1"
"ORPHA:93360","Spondyloepimetaphyseal dysplasia with multiple dislocations"
"OMIM:615952","AUTOIMMUNE DISEASE, MULTISYSTEM, INFANTILE-ONSET, 1"
"ORPHA:99329","48,XYYY syndrome"
"ORPHA:70592","Immunodeficiency due to interleukin-1 receptor-associated kinase-4 deficiency"
"ORPHA:70482","Carcinoma of esophagus"
"ORPHA:2759","Imperforate oropharynx-costo vetebral anomalies syndrome"
"OMIM:613485","LONG QT SYNDROME 13"
"ORPHA:2896","Pitt-Hopkins syndrome"
"OMIM:300942","CHROMOSOME XQ26.3 DUPLICATION SYNDROME"
"OMIM:613118","ANTITHROMBIN III DEFICIENCY"
"OMIM:300881","BARATELA-SCOTT SYNDROME"
"OMIM:616158","MENTAL RETARDATION, AUTOSOMAL DOMINANT 31"
"ORPHA:228371","Foodborne botulism"
"ORPHA:2221","Acquired hypertrichosis lanuginosa"
"OMIM:614651","COENZYME Q10 DEFICIENCY, PRIMARY, 2"
"ORPHA:77298","Anophthalmia/microphthalmia-esophageal atresia syndrome"
"ORPHA:85202","Keutel syndrome"
"OMIM:229230","FRASER-LIKE SYNDROME"
"ORPHA:66637","Diaphanospondylodysostosis"
"OMIM:614969","PONTOCEREBELLAR HYPOPLASIA, TYPE 7"
"OMIM:616029","ECTODERMAL DYSPLASIA/SHORT STATURE SYNDROME"
"ORPHA:228308","Carnitine palmitoyl transferase II deficiency, neonatal form"
"OMIM:601457","SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE,B CELL-NEGATIVE, NK CELL-POSITIVE"
"OMIM:615504","CILIARY DYSKINESIA, PRIMARY, 27"
"OMIM:182210","SHPRINTZEN OMPHALOCELE SYNDROME"
"ORPHA:171","Primary sclerosing cholangitis"
"ORPHA:33001","Lymphedema-distichiasis syndrome"
"OMIM:607271","CASPASE 8 DEFICIENCY"
"ORPHA:341","Viral hemorrhagic fever"
"OMIM:610188","JOUBERT SYNDROME 5"
"OMIM:616733","COENZYME Q10 DEFICIENCY, PRIMARY, 8"
"OMIM:606170","GENITOPATELLAR SYNDROME"
"OMIM:300988","IMMUNODEFICIENCY 50"
"OMIM:312750","RETT SYNDROME"
"ORPHA:36426","Stevens-Johnson syndrome"
"OMIM:601427","ANTERIOR CHAMBER CLEAVAGE DISORDER, CEREBELLAR HYPOPLASIA, HYPOTHYROIDISM, AND TRACHEAL STENOSIS"
"ORPHA:440713","Isolated sedoheptulokinase deficiency"
"ORPHA:2331","Kawasaki disease"
"ORPHA:75563","X-linked sideroblastic anemia"
"OMIM:270300","PEELING SKIN SYNDROME 1"
"ORPHA:2655","Thanatophoric dysplasia"
"ORPHA:805","Tuberous sclerosis complex"
"OMIM:617053","MIRAGE SYNDROME"
"OMIM:200995","ACROCEPHALOPOLYDACTYLOUS DYSPLASIA"
"OMIM:614743","PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 2"
"ORPHA:2167","Holzgreve syndrome"
"ORPHA:99829","Yellow fever"
"OMIM:602398","DESMOSTEROLOSIS"
"ORPHA:2869","Peutz-Jeghers syndrome"
"OMIM:300717","MYOPATHY, REDUCING BODY, X-LINKED, EARLY-ONSET, SEVERE"
"ORPHA:1335","Pentalogy of Cantrell"
"OMIM:187950","THROMBOCYTHEMIA, ESSENTIAL"
"OMIM:610168","LOEYS-DIETZ SYNDROME 2"
"OMIM:616749","HETEROTAXY, VISCERAL, 7, AUTOSOMAL"
"OMIM:265430","PULMONARY HYPOPLASIA, PRIMARY"
"ORPHA:2643","Microcephalic primordial dwarfism, Toriello type"
"ORPHA:100083","Laryngeal neuroendocrine tumor"
"ORPHA:1713","17p11.2 microduplication syndrome"
"ORPHA:99889","Cushing syndrome due to ectopic ACTH secretion"
"ORPHA:2753","Orofaciodigital syndrome type 4"
"ORPHA:96264","49,XXXXY syndrome"
"ORPHA:29822","Spontaneous periodic hypothermia"
"OMIM:108050","ARTERITIS, FAMILIAL GRANULOMATOUS, WITH JUVENILE POLYARTHRITIS"
"OMIM:607685","HYPEREOSINOPHILIC SYNDROME, IDIOPATHIC"
"OMIM:616866","SPINAL MUSCULAR ATROPHY WITH CONGENITAL BONE FRACTURES 1"
"OMIM:613791","MASP2 DEFICIENCY"
"OMIM:614327","TUMOR PREDISPOSITION SYNDROME"
"ORPHA:1954","Congenital lethal erythroderma"
"OMIM:614707","BROWN-VIALETTO-VAN LAERE SYNDROME 2"
"OMIM:262850","PLASMIN INHIBITOR DEFICIENCY"
"OMIM:225050","ECTODERMAL DYSPLASIA, HYPOHIDROTIC, WITH HYPOTHYROIDISM AND CILIARYDYSKINESIA"
"OMIM:255995","NATIVE AMERICAN MYOPATHY"
"ORPHA:79430","Hermansky-Pudlak syndrome"
"ORPHA:3097","Meacham syndrome"
"ORPHA:2092","Focal dermal hypoplasia"
"OMIM:606071","HEREDITARY MOTOR AND SENSORY NEUROPATHY, TYPE IIC"
"OMIM:208600","ASTHMA, SHORT STATURE, AND ELEVATED IGA"
"OMIM:602099","AMYOTROPHIC LATERAL SCLEROSIS 5, JUVENILE"
"ORPHA:231154","Combined immunodeficiency due to partial RAG1 deficiency"
"ORPHA:2962","De Barsy syndrome"
"ORPHA:319487","Familial papillary or follicular thyroid carcinoma"
"ORPHA:287","Ehlers-Danlos syndrome, classic type"
"OMIM:600972","ACHONDROGENESIS, TYPE IB"
"OMIM:608931","MYASTHENIC SYNDROME, CONGENITAL, 4C, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY"
"OMIM:300816","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 6"
"ORPHA:612","Potassium-aggravated myotonia"
"ORPHA:1759","Thoraco-abdominal enteric duplication"
"ORPHA:313","Lamellar ichthyosis"
"OMIM:240500","IMMUNODEFICIENCY, COMMON VARIABLE, 2"
"OMIM:602450","SEVERE COMBINED IMMUNODEFICIENCY WITH SENSITIVITY TO IONIZING RADIATION"
"OMIM:306400","GRANULOMATOUS DISEASE, CHRONIC, X-LINKED"
"OMIM:233650","COMBINED CELLULAR AND HUMORAL IMMUNE DEFECTS WITH GRANULOMAS"
"OMIM:611560","JOUBERT SYNDROME 7"
"ORPHA:159","Carnitine-acylcarnitine translocase deficiency"
"OMIM:226990","EPSTEIN-BARR VIRUS, SUSCEPTIBILITY TO CHRONIC INFECTION BY"
"OMIM:601419","MYOPATHY, MYOFIBRILLAR, 1"
"OMIM:220111","LEIGH SYNDROME, FRENCH CANADIAN TYPE"
"ORPHA:624","Familial multiple nevi flammei"
"ORPHA:183660","Severe combined immunodeficiency"
"ORPHA:96191","Paternal uniparental disomy of chromosome 6"
"ORPHA:261534","49,XXXYY syndrome"
"ORPHA:254509","Iatrogenic botulism"
"OMIM:101200","APERT SYNDROME"
"ORPHA:3398","Thymic epithelial neoplasm"
"ORPHA:444463","Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome"
"OMIM:112200","BLUE RUBBER BLEB NEVUS"
"OMIM:235200","HEMOCHROMATOSIS, TYPE 1"
"ORPHA:64","Alström syndrome"
"ORPHA:293939","Distal Xq28 microduplication syndrome"
"OMIM:253310","LETHAL CONGENITAL CONTRACTURE SYNDROME 1"
"OMIM:617241","LUNG DISEASE, IMMUNODEFICIENCY, AND CHROMOSOME BREAKAGE SYNDROME"
"OMIM:182290","SMITH-MAGENIS SYNDROME"
"ORPHA:99015","Spastic paraplegia type 2"
"OMIM:242840","VICI SYNDROME"
"OMIM:606070","AMYOTROPHIC LATERAL SCLEROSIS 21"
"ORPHA:284979","Neonatal Marfan syndrome"
"ORPHA:228312","Autoimmune hemolytic anemia, cold type"
"OMIM:308930","LEIGH SYNDROME, X-LINKED"
"ORPHA:576","Mucolipidosis type II"
"ORPHA:319213","Lujo hemorrhagic fever"
"OMIM:300484","OROFACIODIGITAL SYNDROME VIII"
"ORPHA:89937","Autosomal dominant hypophosphatemic rickets"
"OMIM:614679","CILIARY DYSKINESIA, PRIMARY, 17"
"OMIM:613496","IMMUNODEFICIENCY, COMMON VARIABLE, 6"
"OMIM:180300","RHEUMATOID ARTHRITIS"
"OMIM:608358","MYOPATHY, MYOSIN STORAGE"
"ORPHA:98428","Secondary polycythemia"
"OMIM:212350","SENGERS SYNDROME"
"OMIM:617321","YAO SYNDROME"
"OMIM:187300","TELANGIECTASIA, HEREDITARY HEMORRHAGIC, OF RENDU, OSLER, AND WEBER"
"OMIM:614921","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE It"
"OMIM:610618","ANGIOEDEMA, HEREDITARY, TYPE III"
"ORPHA:261349","2p15p16.1 microdeletion syndrome"
"ORPHA:2487","Lower limb deficiency-hypospadias syndrome"
"ORPHA:85443","AL amyloidosis"
"ORPHA:71277","Encephalopathy due to GLUT1 deficiency"
"OMIM:604314","BLEPHAROPHIMOSIS WITH FACIAL AND GENITAL ANOMALIES AND MENTAL RETARDATION"
"OMIM:176860","THROMBOPHILIA, HEREDITARY, DUE TO PROTEIN C DEFICIENCY, AUTOSOMALDOMINANT"
"ORPHA:397","Giant cell arteritis"
"OMIM:616300","SHORT-RIB THORACIC DYSPLASIA 13 WITH OR WITHOUT POLYDACTYLY"
"OMIM:265450","PULMONARY VENOOCCLUSIVE DISEASE 1, AUTOSOMAL DOMINANT"
"ORPHA:99976","Adenocarcinoma of esophagus"
"OMIM:614688","PONTINE TEGMENTAL CAP DYSPLASIA"
"ORPHA:48686","Primary effusion lymphoma"
"OMIM:230800","GAUCHER DISEASE, TYPE I"
"ORPHA:183","Eosinophilic granulomatosis with polyangiitis"
"ORPHA:379","Chronic granulomatous disease"
"OMIM:231050","GELEOPHYSIC DYSPLASIA 1"
"OMIM:610682","OSTEOGENESIS IMPERFECTA, TYPE VII"
"OMIM:300718","MYOPATHY, REDUCING BODY, X-LINKED, CHILDHOOD-ONSET"
"OMIM:275300","TRACHEOBRONCHOMEGALY"
"OMIM:277300","SPONDYLOCOSTAL DYSOSTOSIS, AUTOSOMAL RECESSIVE 1"
"ORPHA:79443","Pseudohypoparathyroidism type 1A"
"OMIM:600649","CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, INFANTILE"
"OMIM:608644","CILIARY DYSKINESIA, PRIMARY, 3"
"OMIM:606367","IMMUNODEFICIENCY 41 WITH LYMPHOPROLIFERATION AND AUTOIMMUNITY"
"OMIM:145300","HYPERSENSITIVITY PNEUMONITIS, FAMILIAL"
"OMIM:600335","SUCCINIC ACIDEMIA"
"ORPHA:39041","Omenn syndrome"
"ORPHA:834","Free sialic acid storage disease"
"ORPHA:93259","Pfeiffer syndrome type 2"
"ORPHA:2400","Peripheral motor neuropathy-dysautonomia syndrome"
"ORPHA:251992","Ganglioneuroma"
"OMIM:305620","FRONTOMETAPHYSEAL DYSPLASIA"
"ORPHA:2108","Hallermann-Streiff syndrome"
"OMIM:607578","BREATH-HOLDING SPELLS"
"ORPHA:796","Sandhoff disease"
"OMIM:235730","MOWAT-WILSON SYNDROME"
"OMIM:257200","NIEMANN-PICK DISEASE, TYPE A"
"OMIM:617232","MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2Z"
"OMIM:614878","AUTOINFLAMMATION, ANTIBODY DEFICIENCY, AND IMMUNE DYSREGULATION, PLCG2-ASSOCIATED"
"OMIM:255200","MYOPATHY, CENTRONUCLEAR, 2"
"ORPHA:261190","15q14 microdeletion syndrome"
"ORPHA:3068","Intellectual disability-myopathy-short stature-endocrine defect syndrome"
"OMIM:607569","MYOPATHY, DISTAL, WITH EARLY RESPIRATORY FAILURE, AUTOSOMAL DOMINANT"
"ORPHA:275761","Lysosomal acid lipase deficiency"
"OMIM:100800","ACHONDROPLASIA"
"ORPHA:1545","Crisponi syndrome"
"OMIM:614895","CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, TYPE 4F"
"OMIM:241800","HYPOTHALAMIC HAMARTOMASCONGENITAL HYPOTHALAMIC HAMARTOMA SYNDROME, INCLUDED"
"ORPHA:661","Ondine syndrome"
"ORPHA:99","Autosomal dominant cerebellar ataxia"
"OMIM:614741","MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY"
"OMIM:272460","SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME"
"ORPHA:2903","Familial spontaneous pneumothorax"
"ORPHA:869","Triple A syndrome"
"ORPHA:398073","Prader-Willi-like syndrome"
"ORPHA:221","Dermatomyositis"
"ORPHA:36258","Buerger disease"
"OMIM:600802","SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE,B CELL-POSITIVE, NK CELL-NEGATIVE"
"ORPHA:545","Follicular lymphoma"
"ORPHA:90290","CREST syndrome"
"ORPHA:1877","Muscular dystrophy-white matter spongiosis syndrome"
"OMIM:102700","SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE,B CELL-NEGATIVE, NK CELL-NEGATIVE, DUE TO ADENOSINE DEAMINASE DEFICIENCY"
"OMIM:604377","CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 1"
"OMIM:231680","MULTIPLE ACYL-COA DEHYDROGENASE DEFICIENCY"
"OMIM:242680","CILIARY DYSKINESIA WITH EXCESSIVELY LONG CILIA"
"ORPHA:2063","Splenogonadal fusion-limb defects-micrognathia syndrome"
"OMIM:608033","ENCEPHALOPATHY, ACUTE, INFECTION-INDUCED, SUSCEPTIBILITY TO, 3"
"ORPHA:2834","Wrinkly skin syndrome"
"OMIM:613800","MEIER-GORLIN SYNDROME 2"
"OMIM:611523","PONTOCEREBELLAR HYPOPLASIA, TYPE 6"
"OMIM:158650","MUSCULAR ATROPHY, MALIGNANT NEUROGENIC"
"OMIM:215100","RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 1"
"ORPHA:647","Nijmegen breakage syndrome"
"ORPHA:58","Alexander disease"
"ORPHA:261330","Distal 22q11.2 microdeletion syndrome"
"OMIM:130050","EHLERS-DANLOS SYNDROME, TYPE IV, AUTOSOMAL DOMINANT"
"ORPHA:3452","Whipple disease"
"OMIM:612518","CILIARY DYSKINESIA, PRIMARY, 10"
"OMIM:147920","KABUKI SYNDROME 1"
"ORPHA:293978","Deficiency in anterior pituitary function-variable immunodeficiency syndrome"
"OMIM:616777","SECKEL SYNDROME 9"
"OMIM:215550","CIRCUMVALLATE PLACENTA SYNDROME"
"OMIM:229850","FRYNS SYNDROME"
"ORPHA:59315","Rhombencephalosynapsis"
"ORPHA:314389","Xq12-q13.3 duplication syndrome"
"ORPHA:724","Idiopathic acute eosinophilic pneumonia"
