"Export for HP:0000707"
"Disease id","Disease name"
"OMIM:616263","NEUROLOGIC, ENDOCRINE, AND PANCREATIC DISEASE, MULTISYSTEM, INFANTILE-ONSET"
"OMIM:606071","HEREDITARY MOTOR AND SENSORY NEUROPATHY, TYPE IIC"
"OMIM:602099","AMYOTROPHIC LATERAL SCLEROSIS 5, JUVENILE"
"OMIM:615583","VERHEIJ SYNDROME"
"ORPHA:3000","Familial male-limited precocious puberty"
"OMIM:273600","THALIDOMIDE SUSCEPTIBILITY"
"OMIM:615990","BARDET-BIEDL SYNDROME 13"
"OMIM:616553","DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT 6"
"ORPHA:1647","Oculocerebrocutaneous syndrome"
"ORPHA:2962","De Barsy syndrome"
"ORPHA:319487","Familial papillary or follicular thyroid carcinoma"
"OMIM:181510","SCHIZOPHRENIA 1"
"ORPHA:100008","ACys amyloidosis"
"OMIM:300114","MENTAL RETARDATION, X-LINKED 49"
"OMIM:610023","BRACHYDACTYLY, COLOBOMA, AND ANTERIOR SEGMENT DYSGENESIS"
"ORPHA:1159","Progressive pseudorheumatoid arthropathy of childhood"
"ORPHA:144","Lynch syndrome"
"ORPHA:85329","X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome"
"OMIM:156220","MERALGIA PARAESTHETICA, FAMILIAL"
"OMIM:235750","HIRSCHSPRUNG DISEASE WITH ULNAR POLYDACTYLY, POLYSYNDACTYLY OF BIGTOES, AND VENTRICULAR SEPTAL DEFECT"
"OMIM:251220","MICROCEPHALY-CARDIOMYOPATHY"
"OMIM:615981","BARDET-BIEDL SYNDROME 2"
"OMIM:616517","ACHROMATOPSIA 7"
"ORPHA:1179","Benign paroxysmal tonic upgaze of childhood with ataxia"
"OMIM:300816","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 6"
"ORPHA:1891","Intellectual disability-spasticity-ectrodactyly syndrome"
"ORPHA:23","Argininosuccinic aciduria"
"ORPHA:99812","LIG4 syndrome"
"ORPHA:612","Potassium-aggravated myotonia"
"ORPHA:3080","Intellectual disability, Wolff type"
"ORPHA:91131","DK1-CDG"
"OMIM:607091","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IID"
"ORPHA:1759","Thoraco-abdominal enteric duplication"
"OMIM:254800","MYOCLONIC EPILEPSY OF UNVERRICHT AND LUNDBORG"
"ORPHA:3318","Essential thrombocythemia"
"ORPHA:2824","Paraplegia-intellectual disability-hyperkeratosis syndrome"
"OMIM:240500","IMMUNODEFICIENCY, COMMON VARIABLE, 2"
"OMIM:249310","MEGALOCORNEA-MENTAL RETARDATION SYNDROME"
"OMIM:602342","PLANTAR LIPOMATOSIS, UNUSUAL FACIES, AND DEVELOPMENTAL DELAY"
"ORPHA:1980","Bilateral striopallidodentate calcinosis"
"OMIM:614750","MYASTHENIC SYNDROME, CONGENITAL, 13"
"ORPHA:2101","Grubben-de Cock-Borghgraef syndrome"
"OMIM:247950","LYSINE MALABSORPTION SYNDROME"
"OMIM:239711","HYPERTELORISM AND TETRALOGY OF FALLOT"
"OMIM:614175","MECKEL SYNDROME, TYPE 10"
"ORPHA:261197","Proximal 16p11.2 microdeletion syndrome"
"ORPHA:70476","Vernal keratoconjunctivitis"
"OMIM:604403","GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 2"
"OMIM:602152","RHYNS SYNDROME"
"OMIM:183600","SPLIT-HAND/FOOT MALFORMATION 1"
"ORPHA:637","Neurofibromatosis type 2"
"OMIM:300486","MENTAL RETARDATION, X-LINKED, WITH CEREBELLAR HYPOPLASIA AND DISTINCTIVE FACIAL APPEARANCE"
"ORPHA:1466","COFS syndrome"
"ORPHA:159","Carnitine-acylcarnitine translocase deficiency"
"ORPHA:79264","Juvenile neuronal ceroid lipofuscinosis"
"ORPHA:1931","Frontal encephalocele"
"OMIM:171300","PHEOCHROMOCYTOMA"
"ORPHA:2580","Shoulder and girdle defects-familial intellectual disability syndrome"
"ORPHA:2798","Pachygyria-intellectual disability-epilepsy syndrome"
"OMIM:607597","MICROPHTHALMIA WITH CYST, BILATERAL FACIAL CLEFTS, AND LIMB ANOMALIES"
"OMIM:220111","LEIGH SYNDROME, FRENCH CANADIAN TYPE"
"OMIM:613154","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYEANOMALIES), TYPE A, 6"
"OMIM:154276","MALIGNANT HYPERTHERMIA, SUSCEPTIBILITY TO, 3"
"ORPHA:624","Familial multiple nevi flammei"
"ORPHA:183660","Severe combined immunodeficiency"
"ORPHA:96191","Paternal uniparental disomy of chromosome 6"
"ORPHA:99880","Hyperparathyroidism-jaw tumor syndrome"
"OMIM:130950","ENCEPHALOPATHY, RECURRENT, OF CHILDHOOD"
"ORPHA:261534","49,XXXYY syndrome"
"OMIM:181180","SAY SYNDROME"
"OMIM:240950","HYPOGONADISM-CATARACT SYNDROME"
"OMIM:251950","MITOCHONDRIAL MYOPATHY WITH LACTIC ACIDOSIS"
"OMIM:605229","SPASTIC PARAPLEGIA 14, AUTOSOMAL RECESSIVE"
"ORPHA:98766","Spinocerebellar ataxia type 5"
"ORPHA:3239","Deafness-vitiligo-achalasia syndrome"
"OMIM:225753","PONTOCEREBELLAR HYPOPLASIA, TYPE 4"
"OMIM:249500","MENTAL RETARDATION, AUTOSOMAL RECESSIVE 1"
"OMIM:103200","ADIPOSIS DOLOROSA"
"ORPHA:3398","Thymic epithelial neoplasm"
"OMIM:610131","PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 4"
"OMIM:253310","LETHAL CONGENITAL CONTRACTURE SYNDROME 1"
"OMIM:182290","SMITH-MAGENIS SYNDROME"
"OMIM:605039","BOHRING-OPITZ SYNDROME"
"OMIM:190351","TRICHORHINOPHALANGEAL SYNDROME, TYPE III"
"ORPHA:95494","Combined pituitary hormone deficiencies, genetic forms"
"OMIM:615025","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Q"
"ORPHA:99015","Spastic paraplegia type 2"
"ORPHA:53721","Cobb syndrome"
"ORPHA:35664","ALDH18A1-related De Barsy syndrome"
"OMIM:200130","ABSENT EYEBROWS AND EYELASHES WITH MENTAL RETARDATION"
"OMIM:613855","EPISODIC ATAXIA, TYPE 5"
"ORPHA:284979","Neonatal Marfan syndrome"
"OMIM:615278","CARDIOFACIOCUTANEOUS SYNDROME 2"
"DECIPHER:3","Williams-Beuren Syndrome (WBS)"
"OMIM:604278","RENAL TUBULAR ACIDOSIS, PROXIMAL, WITH OCULAR ABNORMALITIES AND MENTALRETARDATION"
"ORPHA:158684","Epidermolysis bullosa simplex with pyloric atresia"
"OMIM:300709","X-LINKED INTELLECTUAL DISABILITY, SHRIMPTON TYPE"
"OMIM:308930","LEIGH SYNDROME, X-LINKED"
"ORPHA:576","Mucolipidosis type II"
"ORPHA:317","Erythrokeratodermia variabilis"
"ORPHA:2211","Hypertelorism-hypospadias-polysyndactyly syndrome"
"OMIM:300484","OROFACIODIGITAL SYNDROME VIII"
"OMIM:300376","MUSCULAR DYSTROPHY, BECKER TYPE"
"OMIM:615665","JOUBERT SYNDROME 22"
"OMIM:601088","AYME-GRIPP SYNDROME"
"OMIM:128230","DYSTONIA, DOPA-RESPONSIVE"
"ORPHA:163596","Hb Bart's hydrops fetalis"
"OMIM:180300","RHEUMATOID ARTHRITIS"
"OMIM:608358","MYOPATHY, MYOSIN STORAGE"
"OMIM:184900","STIFF SKIN SYNDROME"
"OMIM:212350","SENGERS SYNDROME"
"OMIM:601042","DYSTONIA 9"
"OMIM:160300","MYOPATHY, DISTAL, INFANTILE-ONSET"
"ORPHA:380","Greig cephalopolysyndactyly syndrome"
"OMIM:616489","GROWTH RESTRICTION, SEVERE, WITH DISTINCTIVE FACIES"
"OMIM:613792","CHROMOSOME 3PTER-P25 DELETION SYNDROME"
"OMIM:607876","EPILEPSY, FAMILIAL ADULT MYOCLONIC, 2"
"ORPHA:67048","3-methylglutaconic aciduria type 4"
"OMIM:609253","FEBRILE SEIZURES, FAMILIAL, 6"
"ORPHA:2163","Holoprosencephaly-craniosynostosis syndrome"
"ORPHA:261349","2p15p16.1 microdeletion syndrome"
"ORPHA:551","MERRF"
"OMIM:136570","CHROMOSOME 16p12.1 DELETION SYNDROME, 520-KBFRAGILE SITE 16p12, INCLUDED"
"OMIM:617133","SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 24"
"OMIM:300953","TRICHOTHIODYSTROPHY 5, NONPHOTOSENSITIVE"
"ORPHA:502","Langer-Giedion syndrome"
"ORPHA:1380","Cataract-nephropathy-encephalopathy syndrome"
"OMIM:607677","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2I"
"OMIM:616688","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Z"
"ORPHA:1256","Blepharophimosis-radioulnar synostosis syndrome"
"OMIM:229120","FOUNTAIN SYNDROME"
"OMIM:614688","PONTINE TEGMENTAL CAP DYSPLASIA"
"ORPHA:3350","Tremor-nystagmus-duodenal ulcer syndrome"
"OMIM:144755","HYPEROSTOSIS CRANIALIS INTERNA"
"ORPHA:2370","Larsen-like osseous dysplasia-short stature syndrome"
"ORPHA:2198","Palmoplantar keratoderma-esophageal carcinoma syndrome"
"ORPHA:325124","Testicular agenesis"
"OMIM:615412","CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 4"
"OMIM:617412","MACINNES SYNDROME"
"ORPHA:66633","Sensorineural hearing loss-early graying-essential tremor syndrome"
"OMIM:274800","THYROID HORMONOGENESIS, GENETIC DEFECT IN, 4"
"OMIM:613027","GLYCOGEN STORAGE DISEASE IXC"
"ORPHA:183","Eosinophilic granulomatosis with polyangiitis"
"OMIM:617222","SUDDEN CARDIAC FAILURE, INFANTILE"
"ORPHA:379","Chronic granulomatous disease"
"ORPHA:276575","Autosomal dominant hyperinsulinism due to SUR1 deficiency"
"ORPHA:324964","Chronic recurrent multifocal osteomyelitis"
"OMIM:110050","BLEPHARONASOFACIAL MALFORMATION SYNDROME"
"OMIM:173900","POLYCYSTIC KIDNEYS"
"OMIM:617330","HYPOTONIA, ATAXIA, AND DELAYED DEVELOPMENT SYNDROME"
"ORPHA:759","Central precocious puberty"
"OMIM:605274","MESOMELIC DYSPLASIA, SAVARIRAYAN TYPE"
"OMIM:300718","MYOPATHY, REDUCING BODY, X-LINKED, CHILDHOOD-ONSET"
"ORPHA:427","Familial hypoaldosteronism"
"OMIM:600513","EPILEPSY, NOCTURNAL FRONTAL LOBE, TYPE 1"
"ORPHA:191","Cockayne syndrome"
"ORPHA:2604","Familial visceral myopathy"
"OMIM:157600","MIRROR MOVEMENTS 1"
"OMIM:168600","PARKINSON DISEASE, LATE-ONSET"
"OMIM:300125","MIGRAINE, FAMILIAL TYPICAL, SUSCEPTIBILITY TO, 2"
"ORPHA:3232","Deafness-ear malformation-facial palsy syndrome"
"ORPHA:2676","Neuroectodermal-endocrine syndrome"
"OMIM:613559","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 7"
"OMIM:159600","MYOCLONIC EPILEPSY, HARTUNG TYPE"
"OMIM:613612","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIi"
"OMIM:616084","SIDEROBLASTIC ANEMIA WITH B-CELL IMMUNODEFICIENCY, PERIODIC FEVERS, AND DEVELOPMENTAL DELAY"
"ORPHA:35099","Isolated brachycephaly"
"ORPHA:834","Free sialic acid storage disease"
"ORPHA:2400","Peripheral motor neuropathy-dysautonomia syndrome"
"ORPHA:251992","Ganglioneuroma"
"OMIM:606952","ALBINISM, OCULOCUTANEOUS, TYPE IB"
"ORPHA:250994","1q21.1 microduplication syndrome"
"OMIM:613477","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 5"
"ORPHA:1917","Fetal methylmercury syndrome"
"OMIM:266255","RADIOULNAR SYNOSTOSIS, UNILATERAL, WITH DEVELOPMENTAL RETARDATIONAND HYPOTONIA"
"OMIM:204730","AMINO ACIDURIA WITH MENTAL DEFICIENCY, DWARFISM, MUSCULAR DYSTROPHY,OSTEOPOROSIS, AND ACIDOSIS"
"OMIM:227500","FACTOR VII DEFICIENCY"
"OMIM:606762","HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 6"
"OMIM:608762","EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 3"
"OMIM:136200","FLUSHING OF EARS AND SOMNOLENCE"
"ORPHA:796","Sandhoff disease"
"OMIM:235730","MOWAT-WILSON SYNDROME"
"OMIM:600145","SACRAL DEFECT WITH ANTERIOR MENINGOCELE"
"OMIM:229310","FRIEDREICH ATAXIA AND CONGENITAL GLAUCOMA"
"OMIM:609541","SPASTIC PARAPLEGIA, OPTIC ATROPHY, AND NEUROPATHY"
"OMIM:616039","CHARCOT-MARIE-TOOTH DISEASE, RECESSIVE INTERMEDIATE D"
"ORPHA:261190","15q14 microdeletion syndrome"
"ORPHA:3068","Intellectual disability-myopathy-short stature-endocrine defect syndrome"
"OMIM:600794","NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE VA"
"OMIM:614841","HYPOGONADOTROPIC HYPOGONADISM 12 WITH OR WITHOUT ANOSMIA"
"OMIM:615287","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 13"
"OMIM:243800","JOHANSON-BLIZZARD SYNDROME"
"OMIM:614869","USHER SYNDROME, TYPE IJ"
"OMIM:155755","MELANOMA-ASTROCYTOMA SYNDROME"
"ORPHA:2983","Disorder of sex development-intellectual disability syndrome"
"OMIM:610600","CORTICOSTERONE METHYLOXIDASE TYPE II DEFICIENCY"
"OMIM:241800","HYPOTHALAMIC HAMARTOMASCONGENITAL HYPOTHALAMIC HAMARTOMA SYNDROME, INCLUDED"
"OMIM:263800","GITELMAN SYNDROME"
"OMIM:610628","HYPOGONADOTROPIC HYPOGONADISM 4 WITH OR WITHOUT ANOSMIA"
"ORPHA:661","Ondine syndrome"
"OMIM:616030","HYPOGONADOTROPIC HYPOGONADISM 22 WITH OR WITHOUT ANOSMIA"
"OMIM:605021","MYOCLONIC EPILEPSY, FAMILIAL INFANTILE"
"ORPHA:2078","Geroderma osteodysplastica"
"OMIM:121050","ARTHROGRYPOSIS, DISTAL, TYPE 9"
"OMIM:614741","MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY"
"ORPHA:93359","Spondyloepimetaphyseal dysplasia with joint laxity"
"OMIM:613630","COCOON SYNDROME"
"OMIM:257920","3MC SYNDROME 1"
"ORPHA:869","Triple A syndrome"
"ORPHA:220295","Xeroderma pigmentosum-Cockayne syndrome complex"
"OMIM:605588","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2B1"
"OMIM:611630","EPILEPSY, FAMILIAL TEMPORAL LOBE, 3"
"ORPHA:905","Wilson disease"
"OMIM:311510","WAISMAN SYNDROME"
"OMIM:613720","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 7"
"ORPHA:398073","Prader-Willi-like syndrome"
"OMIM:613658","RAJAB SYNDROME"
"ORPHA:221","Dermatomyositis"
"ORPHA:99725","Pituitary gigantism"
"OMIM:211390","SABINAS BRITTLE HAIR SYNDROME"
"OMIM:600802","SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE,B CELL-POSITIVE, NK CELL-NEGATIVE"
"OMIM:615386","SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 14"
"OMIM:274270","DIHYDROPYRIMIDINE DEHYDROGENASE DEFICIENCY"
"OMIM:613530","MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1H"
"OMIM:210700","MICROCEPHALIC PRIMORDIAL DWARFISM, MONTREAL TYPE"
"OMIM:615530","PARKINSON DISEASE 20, EARLY-ONSET"
"ORPHA:93352","Spondyloepimetaphyseal dysplasia, Shohat type"
"OMIM:604377","CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 1"
"OMIM:270750","SPASTIC PARAPLEGIA 23"
"ORPHA:2053","Freeman-Sheldon syndrome"
"OMIM:231680","MULTIPLE ACYL-COA DEHYDROGENASE DEFICIENCY"
"OMIM:612438","LEUKODYSTROPHY, HYPOMYELINATING, 6"
"OMIM:617395","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIQ"
"ORPHA:2063","Splenogonadal fusion-limb defects-micrognathia syndrome"
"OMIM:612447","SKELETAL DEFECTS, GENITAL HYPOPLASIA, AND MENTAL RETARDATION"
"ORPHA:2590","Spinal muscular atrophy-progressive myoclonic epilepsy syndrome"
"OMIM:608033","ENCEPHALOPATHY, ACUTE, INFECTION-INDUCED, SUSCEPTIBILITY TO, 3"
"OMIM:613800","MEIER-GORLIN SYNDROME 2"
"OMIM:611523","PONTOCEREBELLAR HYPOPLASIA, TYPE 6"
"OMIM:309583","MENTAL RETARDATION, X-LINKED, SYNDROMIC, SNYDER-ROBINSON TYPE"
"ORPHA:35656","Coenzyme Q10 deficiency"
"ORPHA:2911","Poland syndrome"
"OMIM:209885","BARBER-SAY SYNDROME"
"ORPHA:263458","Hyperinsulinism due to INSR deficiency"
"OMIM:601374","APROSENCEPHALY AND CEREBELLAR DYSGENESIS"
"OMIM:158650","MUSCULAR ATROPHY, MALIGNANT NEUROGENIC"
"ORPHA:647","Nijmegen breakage syndrome"
"OMIM:274900","THYROID HORMONOGENESIS, GENETIC DEFECT IN, 5"
"ORPHA:58","Alexander disease"
"ORPHA:1553","Curry-Jones syndrome"
"OMIM:612626","CHROMOSOME 15q26-qter DELETION SYNDROME"
"ORPHA:3452","Whipple disease"
"OMIM:617268","NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, SEIZURES, AND ABSENT LANGUAGE"
"OMIM:147920","KABUKI SYNDROME 1"
"OMIM:609306","SPINOCEREBELLAR ATAXIA 26"
"OMIM:260600","LEUKODYSTROPHY, HYPOMYELINATING, 3"
"OMIM:235830","HISTIDINURIA DUE TO A RENAL TUBULAR DEFECT"
"OMIM:616777","SECKEL SYNDROME 9"
"OMIM:134300","FACIAL SPASM"
"OMIM:215550","CIRCUMVALLATE PLACENTA SYNDROME"
"OMIM:614859","PEROXISOME BIOGENESIS DISORDER 3A (ZELLWEGER)"
"OMIM:616606","RING CHROMOSOME 14 SYNDROME"
"ORPHA:166119","Isolated osteopoikilosis"
"OMIM:609136","PERIPHERAL DEMYELINATING NEUROPATHY, CENTRAL DYSMYELINATION, WAARDENBURGSYNDROME, AND HIRSCHSPRUNG DISEASE"
"OMIM:229850","FRYNS SYNDROME"
"OMIM:607326","SMITH-MCCORT DYSPLASIA 1"
"OMIM:163950","NOONAN SYNDROME 1"
"ORPHA:25","Glutaryl-CoA dehydrogenase deficiency"
"ORPHA:3082","Intellectual disability-polydactyly-uncombable hair syndrome"
"ORPHA:314389","Xq12-q13.3 duplication syndrome"
"ORPHA:3375","Trisomy X"
"OMIM:217800","MACULAR DYSTROPHY, CORNEAL, 1"
"OMIM:608799","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IE"
"OMIM:259730","OSTEOPETROSIS, AUTOSOMAL RECESSIVE 3"
"OMIM:614436","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2P"
"ORPHA:2510","Micro syndrome"
"ORPHA:261204","16p11.2p12.2 microduplication syndrome"
"OMIM:616462","ACROFACIAL DYSOSTOSIS, CINCINNATI TYPE"
"OMIM:614887","PEROXISOME BIOGENESIS DISORDER 13A (ZELLWEGER)"
"ORPHA:773","Refsum disease"
"OMIM:608591","CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2G"
"ORPHA:3035","Growth delay-hydrocephaly-lung hypoplasia syndrome"
"ORPHA:168624","Familial scaphocephaly syndrome, McGillivray type"
"ORPHA:167","Chédiak-Higashi syndrome"
"ORPHA:2250","Hyposmia-nasal and ocular hypoplasia-hypogonadotropic hypogonadism syndrome"
"ORPHA:293","Congenital herpes simplex virus infection"
"OMIM:155350","MEGALENCEPHALY"
"ORPHA:1429","Benign familial chorea"
"OMIM:266265","CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIC"
"ORPHA:757","Pseudohypoaldosteronism type 2"
"ORPHA:2898","X-linked intellectual disability-plagiocephaly syndrome"
"ORPHA:3019","Ramon syndrome"
"OMIM:105550","AMYOTROPHIC LATERAL SCLEROSIS AND/OR FRONTOTEMPORAL DEMENTIA 1"
"OMIM:603903","SICKLE CELL ANEMIA"
"OMIM:600991","HYDROCEPHALUS, SPRENGEL ANOMALY, AND COSTOVERTEBRAL DYSPLASIA"
"OMIM:615926","WEBB-DATTANI SYNDROME"
"OMIM:143095","SPONDYLOEPIPHYSEAL DYSPLASIA WITH CONGENITAL JOINT DISLOCATIONS"
"OMIM:617439","CRANIOSYNOSTOSIS 7"
"OMIM:218040","COSTELLO SYNDROME"
"ORPHA:163634","Maffucci syndrome"
"ORPHA:96169","Koolen-De Vries syndrome"
"ORPHA:97283","Somatostatinoma"
"OMIM:254090","ULLRICH CONGENITAL MUSCULAR DYSTROPHY"
"OMIM:616867","SPINAL MUSCULAR ATROPHY WITH CONGENITAL BONE FRACTURES 2"
"ORPHA:99748","Pontiac fever"
"ORPHA:512","Metachromatic leukodystrophy"
"OMIM:176400","PRECOCIOUS PUBERTY, CENTRAL"
"ORPHA:199343","EAST syndrome"
"OMIM:602081","SPEECH-LANGUAGE DISORDER 1"
"OMIM:616192","ATAXIA, COMBINED CEREBELLAR AND PERIPHERAL, WITH HEARING LOSS AND DIABETES MELLITUS"
"OMIM:616803","LAMB-SHAFFER SYNDROME"
"OMIM:118450","ALAGILLE SYNDROME 1"
"OMIM:162380","NEUROPATHY, HEREDITARY SENSORIMOTOR, WITH UPPER MOTOR NEURON, VISUAL"
"ORPHA:2431","Central bilateral macrogyria"
"ORPHA:2149","Nodular neuronal heterotopia"
"ORPHA:2321","Jung-Wolff-Back-Stahl syndrome"
"OMIM:614418","FEBRILE SEIZURES, FAMILIAL, 11"
"ORPHA:100081","Neuroendocrine tumor of rectum"
"ORPHA:251046","6p22 microdeletion syndrome"
"OMIM:217090","PLASMINOGEN DEFICIENCY, TYPE ILIGNEOUS CONJUNCTIVITIS, INCLUDED"
"OMIM:615656","CHROMOSOME 15Q11.2 DELETION SYNDROME"
"OMIM:141500","MIGRAINE, FAMILIAL HEMIPLEGIC, 1"
"OMIM:277175","VASCULAR HYALINOSIS"
"OMIM:610042","CORTICAL DYSPLASIA-FOCAL EPILEPSY SYNDROME"
"OMIM:274190","THUMB AGENESIS, SHORT STATURE, AND IMMUNODEFICIENCY"
"OMIM:212835","CEREBELLAR ATAXIA AND ECTODERMAL DYSPLASIA"
"OMIM:607371","DYSTONIA, JUVENILE-ONSET"
"OMIM:615917","COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 20"
"OMIM:248900","MAST SYNDROME"
"OMIM:259900","HYPEROXALURIA, PRIMARY, TYPE I"
"OMIM:601536","ATHABASKAN BRAINSTEM DYSGENESIS SYNDROME"
"ORPHA:1001","2q37 microdeletion syndrome"
"ORPHA:3216","Conductive deafness-malformed external ear syndrome"
"ORPHA:3342","Arterial tortuosity syndrome"
"ORPHA:439167","Placental insufficiency"
"OMIM:118800","PAROXYSMAL NONKINESIGENIC DYSKINESIA 1"
"ORPHA:2969","Proteus-like syndrome"
"OMIM:152950","MICROCEPHALY WITH OR WITHOUT CHORIORETINOPATHY, LYMPHEDEMA, OR MENTAL RETARDATION"
"ORPHA:85327","X-linked intellectual disability-acromegaly-hyperactivity syndrome"
"OMIM:610717","NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY"
"OMIM:601186","MICROPHTHALMIA, SYNDROMIC 9"
"ORPHA:3145","Nephrogenic diabetes insipidus-intracranial calcification syndrome"
"OMIM:239800","HYPERTELORISM, MICROTIA, FACIAL CLEFTING SYNDROME"
"OMIM:267430","RENAL TUBULAR DYSGENESIS"
"ORPHA:85193","Idiopathic juvenile osteoporosis"
"OMIM:302960","CHONDRODYSPLASIA PUNCTATA 2, X-LINKED DOMINANT"
"ORPHA:9","Tetrasomy X"
"OMIM:613882","HYPOMAGNESEMIA 6, RENAL"
"OMIM:616471","BETHLEM MYOPATHY 2"
"ORPHA:1956","Erythromelalgia"
"OMIM:616911","IMMUNODEFICIENCY-CENTROMERIC INSTABILITY-FACIAL ANOMALIES SYNDROME 4"
"OMIM:616902","CHROMOSOME 11P13 DELETION SYNDROME, DISTAL"
"OMIM:614409","SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE"
"ORPHA:2165","Holoprosencephaly-caudal dysgenesis syndrome"
"OMIM:208700","ATAXIA WITH MYOCLONIC EPILEPSY AND PRESENILE DEMENTIA"
"OMIM:246560","SPLIT-HAND/FOOT MALFORMATION 3"
"OMIM:607236","HYPOPREBETALIPOPROTEINEMIA, ACANTHOCYTOSIS, RETINITIS PIGMENTOSA,AND PALLIDAL DEGENERATION"
"OMIM:202650","AGNATHIA-OTOCEPHALY COMPLEX"
"ORPHA:1451","CINCA syndrome"
"OMIM:601608","SPASTIC PARAPLEGIA AND EVANS SYNDROME"
"ORPHA:2346","Angioosteohypertrophic syndrome"
"OMIM:610204","PONTOCEREBELLAR HYPOPLASIA, TYPE 5"
"OMIM:121850","CORNEAL FLECK DYSTROPHY"
"OMIM:143850","ORTHOSTATIC HYPOTENSIVE DISORDER, STREETEN TYPE"
"OMIM:304050","AICARDI SYNDROME"
"OMIM:209920","BARE LYMPHOCYTE SYNDROME, TYPE II"
"OMIM:271510","SPONDYLOEPIMETAPHYSEAL DYSPLASIA, SPONASTRIME TYPE"
"OMIM:300989","MEESTER-LOEYS SYNDROME"
"ORPHA:231632","Ectopic aldosterone-producing tumor"
"OMIM:615198","OSTEOSCLEROTIC METAPHYSEAL DYSPLASIA"
"ORPHA:75389","Brain malformation-congenital heart disease-postaxial polydactyly syndrome"
"OMIM:309510","PARTINGTON X-LINKED MENTAL RETARDATION SYNDROME"
"OMIM:614562","MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
"ORPHA:1270","Bowen-Conradi syndrome"
"ORPHA:584","Mucopolysaccharidosis type 7"
"ORPHA:60040","Megalencephaly-capillary malformation-polymicrogyria syndrome"
"ORPHA:1514","Craniodigital syndrome-intellectual disability syndrome"
"OMIM:603553","HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 2"
"OMIM:612069","AMYOTROPHIC LATERAL SCLEROSIS 10, WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA"
"ORPHA:79399","Generalized epidermolysis bullosa simplex, non-Dowling-Meara type"
"ORPHA:73245","Spinal muscular atrophy-Dandy-Walker malformation-cataracts syndrome"
"OMIM:223340","DK PHOCOMELIA SYNDROME"
"ORPHA:441","Pure autonomic failure"
"OMIM:605309","MACROCEPHALY/AUTISM SYNDROME"
"OMIM:260565","PEHO SYNDROME"
"OMIM:616354","SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 20"
"ORPHA:230800","Toxin-mediated infectious botulism"
"OMIM:614526","CHROMOSOME 17Q12 DUPLICATION SYNDROME"
"ORPHA:622","Homocystinuria without methylmalonic aciduria"
"OMIM:600460","CLEFT PALATE, CARDIAC DEFECT, GENITAL ANOMALIES, AND ECTRODACTYLY"
"OMIM:300322","LESCH-NYHAN SYNDROME"
"OMIM:211750","C SYNDROME"
"OMIM:614508","MIRROR MOVEMENTS 2"
